Interval,WinningChance,DrawingChance,LosingChance,TotalGames
"(-∞, -20.05]",0.6154499151103565,2.3344651952461803,97.05008488964346,1637.0
"(-20.05, -19.95]",0.6154499151103565,2.3344651952461803,97.05008488964346,14136.0
"(-19.95, -19.85]",0.6324320840449875,2.316634977925301,97.0509329380297,1.0
"(-19.85, -19.75]",0.6494142529796179,2.2988047606044217,97.05178098641595,0.0
"(-19.75, -19.65]",0.6663964219142489,2.2809745432835418,97.05262903480221,0.0
"(-19.65, -19.55]",0.6833785908488799,2.2631443259626622,97.05347708318845,0.0
"(-19.55, -19.45]",0.7003607597835102,2.245314108641783,97.0543251315747,0.0
"(-19.45, -19.35]",0.7173429287181412,2.227483891320903,97.05517317996095,0.0
"(-19.35, -19.25]",0.7343250976527715,2.209653674000024,97.0560212283472,2.0
"(-19.25, -19.15]",0.7513072665874025,2.1918234566791446,97.05686927673345,0.0
"(-19.15, -19.05]",0.7682894355220335,2.173993239358265,97.0577173251197,0.0
"(-19.05, -18.95]",0.7852716044566639,2.1561630220373855,97.05856537350594,2.0
"(-18.95, -18.85]",0.8022537733912949,2.138332804716506,97.05941342189219,0.0
"(-18.85, -18.75]",0.8192359423259252,2.120502587395627,97.06026147027845,0.0
"(-18.75, -18.65]",0.8362181112605562,2.1026723700747474,97.0611095186647,1.0
"(-18.65, -18.55]",0.8532002801951871,2.0848421527538674,97.06195756705094,3.0
"(-18.55, -18.45]",0.8701824491298176,2.0670119354329883,97.06280561543718,1.0
"(-18.45, -18.35]",0.8871646180644486,2.049181718112109,97.06365366382344,0.0
"(-18.35, -18.25]",0.9041467869990789,2.0313515007912297,97.06450171220969,0.0
"(-18.25, -18.15]",0.9211289559337099,2.0135212834703498,97.06534976059594,1.0
"(-18.15, -18.05]",0.9381111248683408,1.9956910661494702,97.06619780898218,1.0
"(-18.05, -17.95]",0.9550932938029713,1.9778608488285911,97.06704585736843,2.0
"(-17.95, -17.85]",0.9720754627376021,1.9600306315077114,97.06789390575469,0.0
"(-17.85, -17.75]",0.9890576316722326,1.9422004141868323,97.06874195414093,0.0
"(-17.75, -17.65]",1.0060398006068636,1.9243701968659526,97.06959000252718,3.0
"(-17.65, -17.55]",1.0230219695414946,1.906539979545073,97.07043805091342,0.0
"(-17.55, -17.45]",1.040004138476125,1.888709762224194,97.07128609929968,0.0
"(-17.45, -17.35]",1.0569863074107557,1.8708795449033142,97.07213414768593,0.0
"(-17.35, -17.25]",1.0739684763453863,1.8530493275824351,97.07298219607218,2.0
"(-17.25, -17.15]",1.0909506452800173,1.8352191102615554,97.07383024445842,0.0
"(-17.15, -17.05]",1.107932814214648,1.8173888929406756,97.07467829284467,2.0
"(-17.05, -16.95]",1.1249149831492784,1.7995586756197965,97.07552634123093,1.0
"(-16.95, -16.85]",1.1418971520839096,1.7817284582989168,97.07637438961717,1.0
"(-16.85, -16.75]",1.15887932101854,1.7638982409780377,97.07722243800342,1.0
"(-16.75, -16.65]",1.1758614899531707,1.7460680236571582,97.07807048638966,3.0
"(-16.65, -16.55]",1.192843658887802,1.7282378063362782,97.07891853477592,3.0
"(-16.55, -16.45]",1.2098258278224323,1.7104075890153991,97.07976658316217,1.0
"(-16.45, -16.35]",1.226807996757063,1.6925773716945196,97.08061463154841,7.0
"(-16.35, -16.25]",1.2437901656916934,1.6747471543736405,97.08146267993466,3.0
"(-16.25, -16.15]",1.2607723346263247,1.6569169370527608,97.0823107283209,3.0
"(-16.15, -16.05]",1.2777545035609554,1.639086719731881,97.08315877670717,5.0
"(-16.05, -15.95]",1.2947366724955858,1.621256502411002,97.08400682509341,3.0
"(-15.95, -15.85]",1.311718841430217,1.6034262850901222,97.08485487347966,6.0
"(-15.85, -15.75]",1.3287010103648476,1.585596067769243,97.0857029218659,3.0
"(-15.75, -15.65]",1.3456831792994781,1.5677658504483634,97.08655097025215,4.0
"(-15.65, -15.55]",1.362665348234109,1.549935633127484,97.08739901863841,7.0
"(-15.55, -15.45]",1.3796475171687397,1.5321054158066048,97.08824706702465,5.0
"(-15.45, -15.35]",1.3966296861033705,1.5142751984857248,97.0890951154109,9.0
"(-15.35, -15.25]",1.4136118550380012,1.4964449811648455,97.08994316379714,11.0
"(-15.25, -15.15]",1.430594023972632,1.4786147638439662,97.0907912121834,11.0
"(-15.15, -15.05]",1.4475761929072626,1.4607845465230866,97.09163926056965,14.0
"(-15.05, -14.95]",1.4645583618418931,1.4429543292022073,97.0924873089559,17.0
"(-14.95, -14.85]",1.4815405307765241,1.4251241118813276,97.09333535734214,26.0
"(-14.85, -14.75]",1.498522699711155,1.407293894560448,97.09418340572839,22.0
"(-14.75, -14.65]",1.5155048686457855,1.389463677239569,97.09503145411465,21.0
"(-14.65, -14.55]",1.5324870375804163,1.3716334599186895,97.09587950250089,27.0
"(-14.55, -14.45]",1.549469206515047,1.35380324259781,97.09672755088714,21.0
"(-14.45, -14.35]",1.5664513754496778,1.3359730252769304,97.09757559927338,27.0
"(-14.35, -14.25]",1.5834335443843086,1.3181428079560509,97.09842364765964,29.0
"(-14.25, -14.15]",1.6004157133189392,1.3003125906351716,97.09927169604589,25.0
"(-14.15, -14.05]",1.61739788225357,1.282482373314292,97.10011974443213,31.0
"(-14.05, -13.95]",1.6343800511882005,1.2646521559934127,97.10096779281838,34.0
"(-13.95, -13.85]",1.6513622201228315,1.246821938672533,97.10181584120463,31.0
"(-13.85, -13.75]",1.6683443890574623,1.2289917213516537,97.10266388959089,33.0
"(-13.75, -13.65]",1.6853265579920929,1.2111615040307742,97.10351193797713,28.0
"(-13.65, -13.55]",1.7023087269267236,1.1933312867098949,97.10435998636338,41.0
"(-13.55, -13.45]",1.7192908958613542,1.1755010693890156,97.10520803474962,50.0
"(-13.45, -13.35]",1.7362730647959852,1.1576708520681358,97.10605608313588,50.0
"(-13.35, -13.25]",1.753255233730616,1.1398406347472563,97.10690413152213,53.0
"(-13.25, -13.15]",1.7702374026652465,1.122010417426377,97.10775217990837,74.0
"(-13.15, -13.05]",1.7872195715998773,1.1041802001054974,97.10860022829462,78.0
"(-13.05, -12.95]",1.8042017405345079,1.0863499827846181,97.10944827668087,93.0
"(-12.95, -12.85]",1.8211839094691389,1.0685197654637384,97.11029632506713,73.0
"(-12.85, -12.75]",1.8381660784037697,1.050689548142859,97.11114437345337,83.0
"(-12.75, -12.65]",1.8551482473384002,1.0328593308219796,97.11199242183962,85.0
