Interval,WinningChance,DrawingChance,LosingChance,TotalGames
"(-infty, -13.0]",12.5,0.0,100.0,8
"(-13.0, -12.8]",12.5,0.0,100.0,0
"(-12.8, -12.6]",12.5,0.0,100.0,0
"(-12.6, -12.4]",12.5,0.0,100.0,0
"(-12.4, -12.2]",12.5,0.0,100.0,0
"(-12.2, -12.0]",12.5,0.0,100.0,0
"(-12.0, -11.8]",12.5,0.0,100.0,0
"(-11.8, -11.6]",12.5,0.0,100.0,0
"(-11.6, -11.4]",12.5,0.0,100.0,0
"(-11.4, -11.2]",12.5,0.0,100.0,0
"(-11.2, -11.0]",12.5,0.0,100.0,0
"(-11.0, -10.8]",12.5,0.0,100.0,0
"(-10.8, -10.6]",12.5,0.0,100.0,0
"(-10.6, -10.4]",12.5,0.0,100.0,0
"(-10.4, -10.2]",12.5,0.0,100.0,0
"(-10.2, -10.0]",12.5,0.0,100.0,0
"(-10.0, -9.8]",12.5,0.0,100.0,0
"(-9.8, -9.6]",12.5,0.0,100.0,0
"(-9.6, -9.4]",12.5,0.0,100.0,0
"(-9.4, -9.2]",12.5,0.0,100.0,0
"(-9.2, -9.0]",12.5,0.0,100.0,1
"(-9.0, -8.8]",12.5,0.0,100.0,0
"(-8.8, -8.6]",12.5,0.0,100.0,1
"(-8.6, -8.4]",12.5,0.0,100.0,0
"(-8.4, -8.2]",12.5,0.0,100.0,0
"(-8.2, -8.0]",12.5,0.0,100.0,3
"(-8.0, -7.8]",12.5,0.0,100.0,2
"(-7.8, -7.6]",14.285714285714285,0.0,100.0,7
"(-7.6, -7.4]",28.57142857142857,0.0,100.0,7
"(-7.4, -7.2]",28.57142857142857,0.0,100.0,4
"(-7.2, -7.0]",28.57142857142857,0.0,100.0,4
"(-7.0, -6.8]",28.57142857142857,0.0,100.0,2
"(-6.8, -6.6]",28.57142857142857,12.5,96.42857142857143,8
"(-6.6, -6.4]",28.57142857142857,0.0,96.42857142857143,17
"(-6.4, -6.2]",28.57142857142857,0.0,96.42857142857143,28
