Interval,WinningChance,DrawingChance,LosingChance,TotalGames
"(-infty, -13.0]",4.183717424079259,1.8630195993969416,97.79816513761467,18572
"(-13.0, -12.8]",4.326923076923077,0.4807692307692308,97.79816513761467,208
"(-12.8, -12.6]",4.326923076923077,1.550387596899225,97.79816513761467,258
"(-12.6, -12.4]",4.326923076923077,2.3346303501945527,97.79816513761467,257
"(-12.4, -12.2]",4.326923076923077,0.9259259259259258,97.79816513761467,324
"(-12.2, -12.0]",4.326923076923077,0.6430868167202572,97.79816513761467,311
"(-12.0, -11.8]",4.326923076923077,1.675977653631285,97.79816513761467,358
"(-11.8, -11.6]",4.326923076923077,1.4634146341463417,97.79816513761467,410
"(-11.6, -11.4]",4.326923076923077,1.7857142857142856,97.79816513761467,504
"(-11.4, -11.2]",4.326923076923077,0.5504587155963303,97.79816513761467,545
"(-11.2, -11.0]",4.326923076923077,1.132686084142395,96.60194174757282,618
"(-11.0, -10.8]",4.326923076923077,1.6483516483516485,96.43744821872411,728
"(-10.8, -10.6]",4.326923076923077,2.014218009478673,96.43744821872411,844
"(-10.6, -10.4]",4.326923076923077,2.0737327188940093,96.43744821872411,868
"(-10.4, -10.2]",4.326923076923077,2.0388349514563107,96.43744821872411,1030
"(-10.2, -10.0]",4.326923076923077,1.4084507042253522,96.43744821872411,1207
"(-10.0, -9.8]",4.326923076923077,1.729106628242075,95.82132564841498,1388
"(-9.8, -9.6]",4.326923076923077,1.8061408789885613,95.37545787545788,1661
"(-9.6, -9.4]",4.326923076923077,1.7448200654307526,95.37545787545788,1834
"(-9.4, -9.2]",4.326923076923077,1.6483516483516485,95.37545787545788,2184
"(-9.2, -9.0]",4.326923076923077,0.992063492063492,95.1984126984127,2520
"(-9.0, -8.8]",4.326923076923077,1.8854988001371271,94.50492483151892,2917
"(-8.8, -8.6]",4.326923076923077,1.9607843137254901,94.50492483151892,3417
"(-8.6, -8.4]",4.326923076923077,1.7669654289372598,94.50492483151892,3905
"(-8.4, -8.2]",4.326923076923077,1.829805996472663,94.50492483151892,4536
