Interval,WinningChance,DrawingChance,LosingChance,TotalGames
"(-infty, -13.0]",4.01940109658372,2.3871784057359764,97.61092150170649,23710
"(-13.0, -12.8]",4.01940109658372,0.6825938566552902,97.61092150170649,293
"(-12.8, -12.6]",4.01940109658372,2.147239263803681,96.31901840490798,326
"(-12.6, -12.4]",4.01940109658372,1.834862385321101,96.02446483180428,327
"(-12.4, -12.2]",4.01940109658372,2.4498886414253898,95.87458745874588,449
"(-12.2, -12.0]",4.01940109658372,1.2448132780082988,95.87458745874588,482
"(-12.0, -11.8]",4.01940109658372,2.782931354359926,95.87458745874588,539
"(-11.8, -11.6]",4.133545310015898,2.384737678855326,95.87458745874588,629
"(-11.6, -11.4]",4.133545310015898,3.0085959885386817,95.87458745874588,698
"(-11.4, -11.2]",4.133545310015898,1.951219512195122,95.87458745874588,820
"(-11.2, -11.0]",4.133545310015898,2.5853154084798344,95.87458745874588,967
"(-11.0, -10.8]",4.133545310015898,2.44140625,95.87458745874588,1024
"(-10.8, -10.6]",4.133545310015898,1.4851485148514851,95.87458745874588,1212
"(-10.6, -10.4]",4.133545310015898,2.684563758389262,95.76779026217228,1341
"(-10.4, -10.2]",4.2485732403297405,2.155992390615092,95.76779026217228,1577
"(-10.2, -10.0]",4.2485732403297405,2.4130190796857462,95.76779026217228,1782
"(-10.0, -9.8]",4.2485732403297405,2.1901443504230964,95.76779026217228,2009
"(-9.8, -9.6]",4.2485732403297405,1.776429809358752,95.76779026217228,2308
"(-9.6, -9.4]",4.2485732403297405,1.6104868913857677,95.76779026217228,2670
"(-9.4, -9.2]",4.2485732403297405,2.117572692793932,94.91059147180194,3164
"(-9.2, -9.0]",4.2485732403297405,1.925722145804677,94.91059147180194,3635
"(-9.0, -8.8]",4.2485732403297405,2.1497755728797543,94.40113394755492,4233
"(-8.8, -8.6]",4.2485732403297405,2.316684378320935,94.30345079423041,4705
"(-8.6, -8.4]",4.2485732403297405,2.373562169070659,94.30345079423041,5477
"(-8.4, -8.2]",4.2485732403297405,2.2789720381444964,93.9620471535365,6187
"(-8.2, -8.0]",4.2485732403297405,2.3001725129384707,93.9620471535365,6956
"(-8.0, -7.8]",4.2485732403297405,2.350997585461939,93.8746981827424,7869
"(-7.8, -7.6]",4.2485732403297405,2.4846136311830405,93.86069560429476,8774
"(-7.6, -7.4]",4.2485732403297405,2.256178853450928,93.86069560429476,9751
"(-7.4, -7.2]",4.2485732403297405,2.3584472790676334,93.86069560429476,10897
"(-7.2, -7.0]",4.2485732403297405,2.578916520137319,93.594574227581,11943
"(-7.0, -6.8]",4.2485732403297405,2.632167623592573,93.39348296174782,13411
"(-6.8, -6.6]",4.2485732403297405,2.8478877041436093,93.35942772303954,14818
"(-6.6, -6.4]",4.2485732403297405,2.7232009555091072,93.1740818154673,16745
"(-6.4, -6.2]",4.2485732403297405,2.9969650986342944,92.99262952525471,18452
"(-6.2, -6.0]",4.2485732403297405,3.098564315753855,92.78774109344032,20687
"(-6.0, -5.8]",4.294874553513792,3.26203898954254,92.44308645694367,23237
"(-5.8, -5.6]",4.597701149425287,3.482644060029786,91.91965479054493,26187
"(-5.6, -5.4]",4.9754994346023365,3.5671452557996095,91.45735530959806,29183
"(-5.4, -5.2]",5.229418637698551,4.146272144503742,90.6243092177977,31667
"(-5.2, -5.0]",5.610044313146234,4.457902511078286,89.93205317577548,33850
"(-5.0, -4.8]",5.744227751625196,4.942837928715535,89.31293431965926,35688
"(-4.8, -4.6]",6.384774558919625,5.437268568939229,88.17795687214115,36728
"(-4.6, -4.4]",6.545793894147447,6.063191574456739,87.39101453139581,37505
"(-4.4, -4.2]",7.031126142789199,7.078687311737039,85.89018654547375,37846
"(-4.2, -4.0]",7.319130985024256,7.63815650706602,85.04271250790973,37928
"(-4.0, -3.8]",8.05793991416309,8.503218884120171,83.43884120171674,37280
"(-3.8, -3.6]",8.69354317128382,9.302576263878409,82.00388056483777,37108
"(-3.6, -3.4]",9.122169954059036,9.98321916866111,80.89461087727986,36351
"(-3.4, -3.2]",9.558966929484857,10.910205332516089,79.53082773799906,35893
"(-3.2, -3.0]",10.393610952652596,12.10781517398745,77.49857387335996,35060
"(-3.0, -2.8]",10.849397416259645,13.222161209213606,75.92844137452674,34601
"(-2.8, -2.6]",11.632061381673353,14.458078308489764,73.90986030983689,34147
"(-2.6, -2.4]",12.330818062043358,15.474907174511918,72.19427476344472,33396
"(-2.4, -2.2]",12.984668115188052,17.067050218808337,69.94828166600361,32677
"(-2.2, -2.0]",13.412000375598609,17.87223387273467,68.71576575166672,31949
"(-2.0, -1.8]",14.038461538461538,19.385245901639344,66.57629255989912,31720
"(-1.8, -1.6]",14.82243463948851,21.086282205482053,64.09128315502943,31594
"(-1.6, -1.4]",15.722711993403946,22.594659732352383,61.682628274243676,31534
"(-1.4, -1.2]",16.011603967808348,24.374571089899558,59.61382494229209,32058
"(-1.2, -1.0]",16.92998150225915,26.439639748915912,56.63037874882494,32977
"(-1.0, -0.8]",17.427673137384982,28.270212581845456,54.302114280769565,34669
"(-0.8, -0.6]",18.235448348190875,30.726271630833768,51.03828002097536,38140
"(-0.6, -0.4]",19.019432898831415,33.59954736361065,47.38101973755794,45953
"(-0.4, -0.2]",19.48413548327877,38.497077991616436,42.018786525104794,65366
