Interval,WinningChance,DrawingChance,LosingChance,TotalGames
"(-infty, -13.0]",4.07497344058279,2.2651388678099864,97.3076923076923,26356
"(-13.0, -12.8]",4.07497344058279,2.4489795918367347,97.3076923076923,245
"(-12.8, -12.6]",4.07497344058279,1.5384615384615385,97.3076923076923,260
"(-12.6, -12.4]",4.07497344058279,2.0202020202020203,95.45454545454545,297
"(-12.4, -12.2]",4.07497344058279,3.1746031746031744,95.45454545454545,378
"(-12.2, -12.0]",5.623471882640587,1.7114914425427872,95.45454545454545,409
"(-12.0, -11.8]",5.623471882640587,1.7057569296375266,95.45454545454545,469
"(-11.8, -11.6]",5.623471882640587,2.010968921389397,95.45454545454545,547
"(-11.6, -11.4]",5.623471882640587,2.660406885758998,95.45454545454545,639
"(-11.4, -11.2]",5.623471882640587,0.9708737864077669,95.45454545454545,721
"(-11.2, -11.0]",5.623471882640587,1.0204081632653061,95.45454545454545,784
"(-11.0, -10.8]",5.623471882640587,2.0063357972544877,95.45454545454545,947
"(-10.8, -10.6]",5.623471882640587,2.0522388059701493,95.45454545454545,1072
"(-10.6, -10.4]",5.623471882640587,1.4354066985645932,95.45454545454545,1254
"(-10.4, -10.2]",5.623471882640587,1.6072676450034942,95.17114914425427,1431
"(-10.2, -10.0]",5.623471882640587,2.078239608801956,95.17114914425427,1636
"(-10.0, -9.8]",5.623471882640587,2.0054200542005423,95.10703363914374,1845
"(-9.8, -9.6]",5.623471882640587,1.3199817933545746,95.10703363914374,2197
"(-9.6, -9.4]",5.623471882640587,1.7956903431763767,95.10703363914374,2506
"(-9.4, -9.2]",5.623471882640587,2.0819341840161183,95.10703363914374,2978
"(-9.2, -9.0]",5.623471882640587,2.0454545454545454,95.10703363914374,3520
"(-9.0, -8.8]",5.623471882640587,2.1341463414634148,95.10703363914374,3936
"(-8.8, -8.6]",5.623471882640587,1.6601135867190913,95.10703363914374,4578
"(-8.6, -8.4]",5.623471882640587,1.7651573292402147,94.70452801227935,5212
"(-8.4, -8.2]",5.623471882640587,2.0575443292070927,94.48255729090643,5978
"(-8.2, -8.0]",5.623471882640587,1.9559188439643846,94.48255729090643,6851
"(-8.0, -7.8]",5.623471882640587,2.4473236487370764,93.95830879755034,7641
"(-7.8, -7.6]",5.623471882640587,2.1552231774820396,93.95830879755034,8491
"(-7.6, -7.4]",5.623471882640587,2.4119327197715013,93.58933671850205,9453
"(-7.4, -7.2]",5.623471882640587,2.4670109007458403,93.58385924650985,10458
"(-7.2, -7.0]",5.623471882640587,2.394122731201383,93.50907519446845,11570
"(-7.0, -6.8]",5.623471882640587,2.3355869698832206,93.30055316533497,13016
"(-6.8, -6.6]",5.623471882640587,2.431799393772389,93.0972719757509,14516
"(-6.6, -6.4]",5.623471882640587,2.5986882811533225,92.8659819329291,16162
"(-6.4, -6.2]",5.623471882640587,2.5671771951817735,92.80732552070978,18347
"(-6.2, -6.0]",5.623471882640587,2.5051003463491006,92.80732552070978,21077
"(-6.0, -5.8]",5.623471882640587,2.8808818003423657,92.06713707152102,23951
"(-5.8, -5.6]",5.623471882640587,2.9984465879122864,91.8211047288754,27681
"(-5.6, -5.4]",5.623471882640587,3.2743362831858405,91.20101137800253,31640
"(-5.4, -5.2]",5.851619644723093,3.4595724250896667,90.68880793018724,35409
"(-5.2, -5.0]",6.39051746112669,3.7981136885036957,89.8113688503696,39230
"(-5.0, -4.8]",6.968370516803163,4.134895980419843,88.896733502777,42492
"(-4.8, -4.6]",7.312630503354215,4.582611399884491,88.10475809676129,45018
"(-4.6, -4.4]",7.653534671840728,4.970895900118104,87.37556942804116,47416
"(-4.4, -4.2]",8.508905852417303,5.317048346055979,86.17404580152672,49125
"(-4.2, -4.0]",9.020764557654367,5.8289219229191485,85.15031351942648,51193
"(-4.0, -3.8]",9.551339158784616,6.645563621889039,83.80309721932635,52757
"(-3.8, -3.6]",10.22211474068011,7.18431430910038,82.59357095021952,53756
"(-3.6, -3.4]",10.812831688946439,7.867525030547299,81.31964328050626,54833
"(-3.4, -3.2]",11.483186090391296,8.635313618649597,79.88150029095911,56709
"(-3.2, -3.0]",12.253032333436416,9.377040167680308,78.36992749888327,58206
"(-3.0, -2.8]",12.908362527028613,10.305234750833906,76.78640272213748,59659
"(-2.8, -2.6]",13.895773491998359,11.185884283955684,74.91834222404596,60925
"(-2.6, -2.4]",14.666709457941526,12.262909592734042,73.07038094932443,62318
"(-2.4, -2.2]",15.457661226928277,13.531742288463352,71.01059648460837,63606
"(-2.2, -2.0]",16.13741162004304,14.735628650476485,69.12695972948048,65060
"(-2.0, -1.8]",16.991987469124645,16.09283691788662,66.91517561298873,66396
"(-1.8, -1.6]",17.83360972101965,17.38600842370966,64.78038185527069,68141
"(-1.6, -1.4]",18.735239721155214,18.80352824014796,62.46123203869682,70290
"(-1.4, -1.2]",19.61408176419765,20.52333475046971,59.86258348533264,72917
"(-1.2, -1.0]",20.494884109417416,22.179734808937148,57.32538108164543,76624
"(-1.0, -0.8]",21.50946153284138,23.93512091765909,54.55541754949953,82122
"(-0.8, -0.6]",22.555330217793845,25.88616524116039,51.55850454104576,90728
"(-0.6, -0.4]",23.926104939391912,28.18920803522815,47.88468702537993,104689
"(-0.4, -0.2]",24.802621220186992,31.97123855652943,43.22614022328357,133373
"(-0.2, -0.0]",29.675094339622643,37.29622641509434,33.02867924528302,265000
"(-0.0, 0.2]",34.128656373956794,37.533648763150204,28.337694862893002,266726
"(0.2, 0.4]",42.63274652926864,32.8717618434235,24.495491627307857,139740
"(0.4, 0.6]",47.487999438364945,29.493738646635016,23.018261915000043,113953
"(0.6, 0.8]",50.994857594936704,27.108386075949365,21.896756329113924,101120
"(0.8, 1.0]",54.02023486128639,25.171654082265622,20.808111056447988,93502
"(1.0, 1.2]",57.09507399148591,23.226794603238957,19.67813140527513,88794
"(1.2, 1.4]",59.79820125652723,21.351532939637185,18.85026580383559,84837
"(1.4, 1.6]",62.53835189524799,19.6736163119368,17.78803179281521,82786
"(1.6, 1.8]",64.98177099425322,18.107890996724958,16.910338009021814,80915
"(1.8, 2.0]",67.08565931214319,16.89894808795048,16.015392599906328,78999
"(2.0, 2.2]",69.34737329321916,15.522384221759367,15.130242485021473,77778
"(2.2, 2.4]",71.51667847676036,14.030391307771042,14.452930215468598,76206
"(2.4, 2.6]",73.48555951838244,12.815424633289535,13.699015848328013,74582
"(2.6, 2.8]",75.28895974491829,11.76729291790932,12.943747337172388,72761
"(2.8, 3.0]",76.99038715690776,10.838445807770961,12.171167035321286,71883
"(3.0, 3.2]",78.73606798964131,9.857925686406364,11.406006323952326,69893
"(3.2, 3.4]",80.27722598738023,8.971138116382333,10.751635896237438,68464
"(3.4, 3.6]",81.8282848003364,8.046615705768394,10.125099493895204,66587
"(3.6, 3.8]",83.25608520826299,7.280763682126523,9.463151109610484,65158
"(3.8, 4.0]",84.71636340741674,6.5478813826103375,8.735755209972927,63532
"(4.0, 4.2]",85.73142458779851,5.988878260728588,8.2796971514729,61681
"(4.2, 4.4]",86.66212035527761,5.563687169422175,7.774192475300223,60122
"(4.4, 4.6]",87.62138863404248,4.983641745572885,7.394969620384635,57769
"(4.6, 4.8]",88.89413473760668,4.352642091883058,6.75322317051026,55070
"(4.8, 5.0]",89.77694448739756,4.109324261635998,6.1137312509664445,51736
"(5.0, 5.2]",90.47738431003866,3.8002715972004593,5.72234409276089,47865
"(5.2, 5.4]",91.19842469203645,3.340660347117278,5.46091496084627,43674
"(5.4, 5.6]",91.56031815043093,3.263343648500038,5.176338201069027,39101
