Interval,WinningChance,DrawingChance,LosingChance,TotalGames
"(-infty, -13.0]",3.6818376985830827,1.5457277801631601,97.22222222222221,9316
"(-13.0, -12.8]",3.6818376985830827,0.0,97.22222222222221,123
"(-12.8, -12.6]",3.6818376985830827,1.3888888888888888,97.22222222222221,144
"(-12.6, -12.4]",3.6818376985830827,0.5405405405405406,96.76470588235294,185
"(-12.4, -12.2]",4.2105263157894735,1.0526315789473684,96.76470588235294,190
"(-12.2, -12.0]",4.2105263157894735,0.5128205128205128,96.76470588235294,195
"(-12.0, -11.8]",4.2105263157894735,2.2026431718061676,96.76470588235294,227
"(-11.8, -11.6]",4.2105263157894735,1.2448132780082988,96.76470588235294,241
"(-11.6, -11.4]",4.2105263157894735,1.0416666666666665,96.76470588235294,288
"(-11.4, -11.2]",4.2105263157894735,1.9672131147540985,96.76470588235294,305
"(-11.2, -11.0]",4.2105263157894735,0.8823529411764706,96.76470588235294,340
"(-11.0, -10.8]",4.2105263157894735,2.877697841726619,96.3963963963964,417
"(-10.8, -10.6]",4.55531453362256,1.735357917570499,96.3963963963964,461
"(-10.6, -10.4]",4.55531453362256,1.8975332068311195,96.3963963963964,527
"(-10.4, -10.2]",4.55531453362256,0.9009009009009009,96.3963963963964,555
"(-10.2, -10.0]",4.55531453362256,1.1904761904761905,95.91439688715954,672
"(-10.0, -9.8]",4.55531453362256,0.9485094850948509,95.91439688715954,738
"(-9.8, -9.6]",4.55531453362256,1.6648168701442843,95.91439688715954,901
"(-9.6, -9.4]",4.55531453362256,1.6536964980544748,95.91439688715954,1028
"(-9.4, -9.2]",4.55531453362256,1.2417218543046358,95.68345323741008,1208
"(-9.2, -9.0]",4.55531453362256,1.640625,95.68345323741008,1280
"(-9.0, -8.8]",4.55531453362256,1.0464355788096795,95.68345323741008,1529
"(-8.8, -8.6]",4.55531453362256,1.557285873192436,95.32814238042269,1798
"(-8.6, -8.4]",4.55531453362256,1.6288252714708784,94.9654491609082,2026
"(-8.4, -8.2]",4.55531453362256,1.5132408575031526,94.6085672082718,2379
"(-8.2, -8.0]",4.55531453362256,1.6617429837518465,94.6085672082718,2708
"(-8.0, -7.8]",4.55531453362256,1.890359168241966,94.28997020854023,3174
"(-7.8, -7.6]",4.55531453362256,1.588628762541806,94.28997020854023,3588
"(-7.6, -7.4]",4.55531453362256,1.564051638530288,94.28997020854023,4028
"(-7.4, -7.2]",4.55531453362256,1.710526315789474,94.05701754385964,4560
"(-7.2, -7.0]",4.694744976816074,1.8547140649149922,93.65960309451732,5176
"(-7.0, -6.8]",4.694744976816074,1.8331651530440634,93.65960309451732,5946
"(-6.8, -6.6]",4.753068798172994,2.1124750214102197,93.13445618041678,7006
"(-6.6, -6.4]",4.985737318615899,2.1952126999875974,92.86884350769903,8063
"(-6.4, -6.2]",5.034399912635142,2.0967565796658296,92.86884350769903,9157
"(-6.2, -6.0]",5.1274995413685565,2.1830856723536964,92.68941478627775,10902
"(-6.0, -5.8]",5.2064490758946125,2.4380652772316163,92.35548564687377,12715
"(-5.8, -5.6]",5.527638190954774,2.5786828881248347,91.8936789209204,15124
"(-5.6, -5.4]",5.927137378750282,2.7126099706744866,91.36025265057523,17732
"(-5.4, -5.2]",6.255532605488345,2.935969312481558,90.8084980820301,20334
"(-5.2, -5.0]",6.914962325080733,3.0828848223896665,90.0021528525296,23225
"(-5.0, -4.8]",7.495919794823969,3.5633791870676923,88.94070101810834,25734
"(-4.8, -4.6]",8.11946360421554,3.8023878715731243,88.07814852421134,28561
"(-4.6, -4.4]",8.743519170453819,4.1765345964283425,87.07994623311784,31246
"(-4.4, -4.2]",9.507813641010662,4.401927851613845,86.0902585073755,34235
"(-4.2, -4.0]",10.136132964583949,4.747200816260774,85.11666621915528,37243
"(-4.0, -3.8]",10.777849387734866,5.185662584899112,84.03648802736602,40342
"(-3.8, -3.6]",11.636694741634418,5.504211245162758,82.85909401320282,43930
"(-3.6, -3.4]",12.479864349300552,6.182704535820263,81.3374311148792,47180
"(-3.4, -3.2]",13.25833511746044,6.897759785126219,79.84390509741334,51379
"(-3.2, -3.0]",14.17055201622949,7.438516567605083,78.39093141616542,56194
"(-3.0, -2.8]",14.89156232097553,8.064489729110402,77.04394794991407,61095
"(-2.8, -2.6]",15.661882945477714,8.78515731666616,75.55295973785613,65918
"(-2.6, -2.4]",16.52391049606607,9.548853300597065,73.92723620333686,71684
"(-2.4, -2.2]",17.573709208690197,10.627184391442947,71.79910639986686,78111
"(-2.2, -2.0]",18.642808275731912,11.579655099200265,69.77753662506782,84778
"(-2.0, -1.8]",19.697118479482395,12.68261813579479,67.62026338472282,91653
"(-1.8, -1.6]",20.847525949813566,13.62894286002217,65.52353119016426,99230
"(-1.6, -1.4]",21.85982278574871,14.730471211952695,63.40970600229859,107892
"(-1.4, -1.2]",22.80975213052539,16.148789454958237,61.04145841451637,118046
"(-1.2, -1.0]",24.077875130200354,17.72333190368237,58.198792966117274,130568
"(-1.0, -0.8]",25.40415075588954,19.29645436414749,55.29939487996297,146913
"(-0.8, -0.6]",26.63497679848937,21.020151658654846,52.344871542855785,167877
"(-0.6, -0.4]",28.275466918638546,23.134838463239582,48.58969461812187,198964
"(-0.4, -0.2]",29.925092565060307,26.061188661645684,44.013718773294016,245503
"(-0.2, -0.0]",32.93632391360076,29.87018224028527,37.19349384611396,347179
"(-0.0, 0.2]",36.81146814311761,30.445109813826672,32.74342204305572,358698
"(0.2, 0.4]",42.45047895626544,27.849898140522733,29.699622903211825,276852
