Interval,WinningChance,DrawingChance,LosingChance,TotalGames
"(-infty, -13.0]",3.1038919266645224,2.771523533826525,95.75671852899575,18654
"(-13.0, -12.8]",3.1038919266645224,2.471169686985173,95.75671852899575,607
"(-12.8, -12.6]",3.1038919266645224,2.903225806451613,95.75671852899575,620
"(-12.6, -12.4]",3.1038919266645224,4.046242774566474,95.75671852899575,692
"(-12.4, -12.2]",3.1038919266645224,2.7700831024930745,95.75671852899575,722
"(-12.2, -12.0]",3.1038919266645224,2.6874115983026874,95.75671852899575,707
"(-12.0, -11.8]",3.3012379642365883,3.1636863823933976,95.64340459862848,727
"(-11.8, -11.6]",3.3012379642365883,2.2485207100591715,95.64340459862848,845
"(-11.6, -11.4]",3.3012379642365883,2.481121898597627,95.64340459862848,927
"(-11.4, -11.2]",3.3012379642365883,3.1344792719919106,95.64340459862848,989
"(-11.2, -11.0]",3.3012379642365883,2.3890784982935154,95.64340459862848,1172
"(-11.0, -10.8]",3.3012379642365883,2.580140734949179,95.64340459862848,1279
"(-10.8, -10.6]",3.3012379642365883,2.336769759450172,95.64340459862848,1455
"(-10.6, -10.4]",3.3012379642365883,2.5240384615384617,95.64340459862848,1664
"(-10.4, -10.2]",3.3012379642365883,2.11307824100514,95.64340459862848,1751
"(-10.2, -10.0]",3.3012379642365883,1.8827326519634213,95.64340459862848,1859
"(-10.0, -9.8]",3.3012379642365883,2.806499261447563,95.64340459862848,2031
"(-9.8, -9.6]",3.3391915641476277,2.5483304042179262,95.64340459862848,2276
"(-9.6, -9.4]",3.3391915641476277,1.9766034691407826,95.64340459862848,2479
"(-9.4, -9.2]",3.3391915641476277,2.2670917463691107,95.00531349628055,2823
"(-9.2, -9.0]",3.3391915641476277,2.4531956100710137,94.89993544222078,3098
"(-9.0, -8.8]",3.3391915641476277,2.637614678899083,94.70228661987774,3488
"(-8.8, -8.6]",3.3391915641476277,2.5445960125918154,94.70228661987774,3812
"(-8.6, -8.4]",3.3391915641476277,2.694136291600634,94.70228661987774,4417
"(-8.4, -8.2]",3.3391915641476277,2.4331389503317915,94.67122461290971,4973
"(-8.2, -8.0]",3.3391915641476277,2.938053097345133,94.46895682319571,5650
"(-8.0, -7.8]",3.3391915641476277,2.6473369051370943,94.46895682319571,6346
"(-7.8, -7.6]",3.3391915641476277,2.800450323670138,94.02251261482726,7106
"(-7.6, -7.4]",3.3391915641476277,3.144003105188252,94.02251261482726,7729
"(-7.4, -7.2]",3.3391915641476277,2.8647956212879935,93.93268894841039,8587
"(-7.2, -7.0]",3.349979192675822,3.058676654182272,93.5913441531419,9612
"(-7.0, -6.8]",3.4795622486203346,3.030586474604808,93.48985127677486,10691
"(-6.8, -6.6]",3.4795622486203346,3.2728451069345432,93.37329876863252,12344
"(-6.6, -6.4]",3.4795622486203346,3.65970633808013,93.13805061609976,13553
"(-6.4, -6.2]",3.4795622486203346,3.4594518424575496,93.13746212921863,14193
"(-6.2, -6.0]",3.5367454068241466,3.556430446194226,92.90682414698162,15240
"(-6.0, -5.8]",3.8532327970076587,4.209463872231788,91.93730333076056,16843
"(-5.8, -5.6]",3.9533272950077256,4.656614630507752,91.39005807448453,18769
"(-5.6, -5.4]",4.272664767704548,4.960220017679992,90.76711521461546,20362
"(-5.4, -5.2]",4.459350937691909,5.555293117294156,89.98535594501394,21169
"(-5.2, -5.0]",4.751750034768903,5.957071994807843,89.29117797042325,21571
"(-5.0, -4.8]",5.190569378436306,6.597707576181157,88.21172304538254,21462
"(-4.8, -4.6]",5.2737200728053395,7.341205021701591,87.38507490549307,21427
"(-4.6, -4.4]",5.866704669611895,8.099377701771887,86.03391762861622,21051
"(-4.4, -4.2]",6.435740037026211,8.988599824612686,84.57566013836112,20526
"(-4.2, -4.0]",6.9168356997971605,9.690669371196755,83.39249492900609,19720
"(-4.0, -3.8]",7.249276125296131,11.123979994735457,81.62674387996842,18995
"(-3.8, -3.6]",7.88252633877395,12.014847972050877,80.10262568917518,18319
"(-3.6, -3.4]",7.88252633877395,13.026097881331733,79.15024841528182,17511
"(-3.4, -3.2]",8.633525456292027,13.916906820365032,77.44956772334294,16656
"(-3.2, -3.0]",8.761424519382288,15.058304443744092,76.18027103687362,15865
"(-3.0, -2.8]",9.335654969193678,16.668899008840075,73.99544602196625,14932
"(-2.8, -2.6]",10.019199317357605,18.196686340041243,71.78411434260116,14063
"(-2.6, -2.4]",10.939323220536757,19.617852975495918,69.44282380396733,13712
"(-2.4, -2.2]",11.378776142525174,20.611928737412857,68.00929512006196,12910
"(-2.2, -2.0]",11.952672247263362,22.174822923374116,65.87250482936253,12424
"(-2.0, -1.8]",12.238406161058094,23.0286288297338,64.7329650092081,11946
"(-1.8, -1.6]",12.419034458934277,24.54443388893687,63.03653165212886,11579
"(-1.6, -1.4]",12.870239774330042,25.97849083215797,61.15126939351199,11344
"(-1.4, -1.2]",14.016605660208912,28.086777966253013,57.89661637353808,11201
"(-1.2, -1.0]",14.590622813156054,29.57487753673898,55.83449965010497,11432
"(-1.0, -0.8]",14.76969292389853,31.46695594125501,53.76335113484646,11984
"(-0.8, -0.6]",15.170097824499926,34.39188202657322,50.43802014892685,13698
"(-0.6, -0.4]",15.170097824499926,38.851406944215896,46.322198453184136,18231
"(-0.4, -0.2]",15.170097824499926,45.43249797898141,39.873142217523785,32162
"(-0.2, -0.0]",20.75302098791605,55.11808352766588,24.128895484418063,117925
"(-0.0, 0.2]",25.150227047697086,55.21868278193178,19.63109017037113,117156
"(0.2, 0.4]",39.799456470808735,45.88448442820104,14.592477547437369,32013
"(0.4, 0.6]",46.677766793277485,38.977053957021695,14.592477547437369,19219
"(0.6, 0.8]",50.46255655344722,34.9449658991154,14.592477547437369,14809
"(0.8, 1.0]",54.076489771716574,32.382152386599465,13.612606905289832,13492
"(1.0, 1.2]",55.92334494773519,30.464048146974974,13.612606905289832,12628
"(1.2, 1.4]",57.755003227888956,28.978373143963847,13.266623628147192,12392
"(1.4, 1.6]",60.5235686180037,27.101903155866058,12.374528226130248,12453
"(1.6, 1.8]",61.52580872562075,26.137698754601708,12.336492519777552,12767
"(1.8, 2.0]",64.50977420821337,23.753599030156085,11.73662676163055,13198
"(2.0, 2.2]",66.88242406999075,22.064158190482967,11.053417739526282,14059
"(2.2, 2.4]",68.0347920630606,21.371296547974993,10.593911388964393,14716
"(2.4, 2.6]",70.53553913555221,19.564506637023474,9.899954227424313,15293
"(2.6, 2.8]",71.92269201901425,18.657743307480608,9.419564673505128,15988
"(2.8, 3.0]",74.27461597316226,16.85598257901242,8.869401447825318,16991
