Interval,WinningChance,DrawingChance,LosingChance,TotalGames
"(-∞, -20.05]",1.5744032503809042,0.30472320975114275,98.12087353986796,101.0
"(-20.05, -19.95]",1.5744032503809042,0.30472320975114275,98.12087353986796,1969.0
"(-19.95, -19.85]",1.5834759907475098,0.3020501991392906,98.11447381011321,0.0
"(-19.85, -19.75]",1.5925487311141149,0.2993771885274385,98.10807408035845,0.0
"(-19.75, -19.65]",1.6016214714807204,0.29670417791558634,98.1016743506037,0.0
"(-19.65, -19.55]",1.6106942118473258,0.2940311673037342,98.09527462084894,0.0
"(-19.55, -19.45]",1.6197669522139309,0.2913581566918821,98.08887489109419,0.0
"(-19.45, -19.35]",1.6288396925805364,0.28868514608002993,98.08247516133945,0.0
"(-19.35, -19.25]",1.6379124329471415,0.2860121354681779,98.07607543158468,0.0
"(-19.25, -19.15]",1.646985173313747,0.2833391248563257,98.06967570182994,0.0
"(-19.15, -19.05]",1.6560579136803524,0.2806661142444735,98.06327597207517,0.0
"(-19.05, -18.95]",1.6651306540469577,0.2779931036326215,98.05687624232043,1.0
"(-18.95, -18.85]",1.674203394413563,0.2753200930207693,98.05047651256567,0.0
"(-18.85, -18.75]",1.6832761347801684,0.2726470824089172,98.04407678281092,0.0
"(-18.75, -18.65]",1.6923488751467737,0.26997407179706506,98.03767705305617,0.0
"(-18.65, -18.55]",1.7014216155133792,0.2673010611852129,98.03127732330141,0.0
"(-18.55, -18.45]",1.7104943558799843,0.2646280505733608,98.02487759354666,0.0
"(-18.45, -18.35]",1.7195670962465899,0.26195503996150865,98.0184778637919,0.0
"(-18.35, -18.25]",1.728639836613195,0.25928202934965655,98.01207813403715,0.0
"(-18.25, -18.15]",1.7377125769798005,0.2566090187378044,98.0056784042824,0.0
"(-18.15, -18.05]",1.7467853173464059,0.25393600812595224,97.99927867452764,0.0
"(-18.05, -17.95]",1.755858057713011,0.2512629975141002,97.9928789447729,0.0
"(-17.95, -17.85]",1.7649307980796165,0.24858998690224798,97.98647921501814,1.0
"(-17.85, -17.75]",1.7740035384462216,0.24591697629039594,97.98007948526339,0.0
"(-17.75, -17.65]",1.7830762788128272,0.24324396567854376,97.97367975550864,0.0
"(-17.65, -17.55]",1.7921490191794325,0.24057095506669157,97.96728002575388,0.0
"(-17.55, -17.45]",1.8012217595460378,0.23789794445483953,97.96088029599913,2.0
"(-17.45, -17.35]",1.8102944999126431,0.23522493384298737,97.95448056624437,0.0
"(-17.35, -17.25]",1.8193672402792485,0.23255192323113527,97.94808083648962,0.0
"(-17.25, -17.15]",1.8284399806458538,0.22987891261928312,97.94168110673486,0.0
"(-17.15, -17.05]",1.8375127210124593,0.22720590200743096,97.93528137698011,0.0
"(-17.05, -16.95]",1.8465854613790644,0.22453289139557886,97.92888164722537,0.0
"(-16.95, -16.85]",1.85565820174567,0.2218598807837267,97.9224819174706,0.0
"(-16.85, -16.75]",1.864730942112275,0.21918687017187463,97.91608218771586,0.0
"(-16.75, -16.65]",1.8738036824788806,0.21651385956002245,97.9096824579611,0.0
"(-16.65, -16.55]",1.882876422845486,0.2138408489481703,97.90328272820635,0.0
"(-16.55, -16.45]",1.8919491632120913,0.21116783833631822,97.8968829984516,0.0
"(-16.45, -16.35]",1.9010219035786966,0.20849482772446606,97.89048326869684,1.0
"(-16.35, -16.25]",1.9100946439453017,0.205821817112614,97.8840835389421,1.0
"(-16.25, -16.15]",1.9191673843119073,0.20314880650076184,97.87768380918733,1.0
"(-16.15, -16.05]",1.9282401246785126,0.20047579588890965,97.87128407943258,1.0
"(-16.05, -15.95]",1.937312865045118,0.19780278527705758,97.86488434967784,1.0
"(-15.95, -15.85]",1.9463856054117232,0.19512977466520542,97.85848461992308,1.0
"(-15.85, -15.75]",1.9554583457783286,0.1924567640533533,97.85208489016833,3.0
"(-15.75, -15.65]",1.9645310861449339,0.18978375344150117,97.84568516041357,1.0
"(-15.65, -15.55]",1.9736038265115392,0.18711074282964907,97.83928543065882,1.0
"(-15.55, -15.45]",1.9826765668781445,0.18443773221779694,97.83288570090406,1.0
"(-15.45, -15.35]",1.99174930724475,0.18176472160594476,97.82648597114931,0.0
"(-15.35, -15.25]",2.000822047611355,0.17909171099409266,97.82008624139456,2.0
"(-15.25, -15.15]",2.0098947879779607,0.17641870038224053,97.8136865116398,2.0
"(-15.15, -15.05]",2.018967528344566,0.1737456897703884,97.80728678188505,0.0
"(-15.05, -14.95]",2.0280402687111714,0.1710726791585363,97.80088705213029,1.0
"(-14.95, -14.85]",2.0371130090777765,0.16839966854668412,97.79448732237555,0.0
"(-14.85, -14.75]",2.046185749444382,0.165726657934832,97.7880875926208,1.0
"(-14.75, -14.65]",2.0552584898109876,0.1630536473229799,97.78168786286604,3.0
"(-14.65, -14.55]",2.0643312301775927,0.16038063671112776,97.77528813311129,0.0
"(-14.55, -14.45]",2.073403970544198,0.15770762609927563,97.76888840335653,3.0
"(-14.45, -14.35]",2.0824767109108033,0.15503461548742348,97.76248867360178,1.0
"(-14.35, -14.25]",2.091549451277409,0.15236160487557135,97.75608894384702,0.0
"(-14.25, -14.15]",2.100622191644014,0.14968859426371922,97.74968921409227,0.0
"(-14.15, -14.05]",2.109694932010619,0.14701558365186712,97.74328948433752,1.0
"(-14.05, -13.95]",2.1187676723772246,0.144342573040015,97.73688975458276,2.0
"(-13.95, -13.85]",2.12784041274383,0.14166956242816284,97.73049002482801,0.0
